Year,TimeOfDay,District,Community_Area,Incident_Type,CrimeCount
2008,Morning,19,5,NON-Domestic,1
2008,Evening,22,74,NON-Domestic,2
2008,Morning,7,67,NON-Domestic,9
2008,Night,8,70,NON-Domestic,4
2008,Night,3,42,NON-Domestic,5
2008,Night,9,60,NON-Domestic,1
2008,Evening,12,31,NON-Domestic,2
2008,Evening,9,60,NON-Domestic,1
2008,Afternoon,12,31,NON-Domestic,3
2008,Evening,16,17,NON-Domestic,2
2008,Morning,7,68,NON-Domestic,3
2008,Night,2,38,NON-Domestic,3
2008,Evening,11,27,NON-Domestic,6
2008,Afternoon,24,1,NON-Domestic,4
2008,Afternoon,1,32,NON-Domestic,2
2008,Night,25,25,NON-Domestic,3
2008,Morning,8,70,NON-Domestic,1
2008,Morning,22,72,NON-Domestic,1
2008,Afternoon,8,64,NON-Domestic,3
2008,Afternoon,12,28,NON-Domestic,3
2008,Night,12,28,NON-Domestic,2
2008,Night,19,5,NON-Domestic,3
2008,Afternoon,19,7,NON-Domestic,1
2008,Afternoon,5,54,NON-Domestic,2
2008,Evening,24,2,NON-Domestic,2
2008,Morning,8,64,Domestic,1
2008,Afternoon,8,63,Domestic,1
2008,Evening,9,58,NON-Domestic,2
2008,Night,7,68,NON-Domestic,6
2008,Night,16,17,NON-Domestic,1
2008,Morning,22,74,NON-Domestic,1
2008,Morning,19,7,Domestic,1
2008,Evening,18,8,NON-Domestic,1
2008,Night,19,7,NON-Domestic,1
2008,Night,9,58,NON-Domestic,2
2008,Night,1,33,NON-Domestic,1
2008,Night,18,7,NON-Domestic,1
2008,Afternoon,22,73,NON-Domestic,2
2008,Afternoon,16,17,NON-Domestic,1
2009,Evening,2,35,NON-Domestic,1
2008,Evening,25,17,NON-Domestic,1
2009,Night,19,5,NON-Domestic,1
2008,Night,2,40,NON-Domestic,3
2008,Evening,19,3,NON-Domestic,2
2009,Morning,12,28,NON-Domestic,2
2009,Afternoon,5,53,NON-Domestic,4
2008,Afternoon,14,21,NON-Domestic,1
2009,Afternoon,18,7,NON-Domestic,2
2009,Evening,24,1,NON-Domestic,6
2009,Evening,5,54,NON-Domestic,1
2009,Morning,8,57,NON-Domestic,2
2009,Evening,18,8,NON-Domestic,5
2009,Evening,2,38,NON-Domestic,5
2009,Afternoon,11,26,NON-Domestic,4
2009,Morning,22,72,NON-Domestic,1
2009,Night,22,74,Domestic,1
2009,Evening,16,17,NON-Domestic,1
2009,Afternoon,18,8,NON-Domestic,1
2009,Afternoon,2,38,NON-Domestic,7
2009,Night,24,77,NON-Domestic,1
2009,Morning,19,6,NON-Domestic,2
2009,Afternoon,24,1,NON-Domestic,9
2009,Morning,16,10,NON-Domestic,2
2009,Afternoon,24,2,NON-Domestic,3
2009,Afternoon,12,27,NON-Domestic,1
2009,Afternoon,6,49,Domestic,1
2009,Evening,24,2,NON-Domestic,3
2009,Evening,10,30,NON-Domestic,2
2009,Morning,17,14,NON-Domestic,1
2009,Morning,10,29,NON-Domestic,5
2009,Evening,19,6,NON-Domestic,11
2009,Night,8,70,NON-Domestic,4
2009,Afternoon,22,74,NON-Domestic,2
2009,Afternoon,8,70,NON-Domestic,4
2009,Night,14,24,NON-Domestic,6
2009,Afternoon,19,6,NON-Domestic,3
2009,Afternoon,8,62,NON-Domestic,1
2009,Afternoon,22,72,Domestic,1
2009,Morning,15,25,NON-Domestic,6
2009,Evening,15,25,NON-Domestic,11
2009,Evening,3,43,NON-Domestic,6
2009,Night,2,39,NON-Domestic,1
2009,Afternoon,25,25,NON-Domestic,9
2009,Evening,19,3,NON-Domestic,1
2009,Morning,24,1,NON-Domestic,4
2009,Evening,8,70,NON-Domestic,6
2009,Night,19,6,NON-Domestic,3
2009,Night,22,72,NON-Domestic,3
2008,Morning,25,18,NON-Domestic,1
2009,Afternoon,10,29,NON-Domestic,4
2009,Evening,25,25,NON-Domestic,5
2009,Night,10,30,NON-Domestic,6
2009,Afternoon,7,68,NON-Domestic,4
2009,Afternoon,8,65,NON-Domestic,2
2009,Evening,19,5,NON-Domestic,2
2009,Night,5,54,NON-Domestic,1
2009,Night,8,56,NON-Domestic,2
2009,Afternoon,25,23,NON-Domestic,2
2009,Night,11,25,Domestic,1
2009,Afternoon,10,30,NON-Domestic,3
2009,Evening,25,20,NON-Domestic,4
2009,Night,12,24,NON-Domestic,2
2009,Evening,4,51,NON-Domestic,3
2009,Afternoon,15,25,NON-Domestic,11
2009,Evening,22,73,NON-Domestic,4
2009,Evening,14,22,NON-Domestic,3
2009,Evening,11,23,Domestic,3
2009,Evening,7,68,NON-Domestic,6
2009,Evening,4,46,NON-Domestic,6
2009,Night,5,53,NON-Domestic,6
2009,Morning,25,25,Domestic,1
2009,Night,12,31,NON-Domestic,2
2009,Afternoon,1,28,NON-Domestic,2
2009,Afternoon,9,34,NON-Domestic,1
2009,Morning,25,17,NON-Domestic,1
2009,Evening,18,7,NON-Domestic,1
2009,Afternoon,5,50,NON-Domestic,1
2009,Night,16,9,NON-Domestic,1
2009,Evening,10,29,NON-Domestic,5
2009,Afternoon,4,52,NON-Domestic,1
2009,Evening,22,74,Domestic,1
2009,Evening,25,25,Domestic,1
2009,Evening,12,31,NON-Domestic,5
2009,Evening,8,57,NON-Domestic,2
2009,Morning,2,39,NON-Domestic,1
2009,Afternoon,20,2,NON-Domestic,2
2009,Afternoon,9,59,NON-Domestic,1
2009,Afternoon,2,40,NON-Domestic,2
2009,Afternoon,8,64,NON-Domestic,1
2009,Night,24,2,NON-Domestic,1
2009,Afternoon,1,32,NON-Domestic,2
2009,Afternoon,16,17,NON-Domestic,1
2009,Evening,6,69,NON-Domestic,4
2009,Afternoon,20,3,NON-Domestic,1
2009,Evening,12,28,NON-Domestic,2
2009,Afternoon,9,61,NON-Domestic,4
2009,Afternoon,2,38,Domestic,1
2009,Afternoon,17,16,NON-Domestic,2
2009,Morning,12,24,NON-Domestic,1
2009,Night,4,52,NON-Domestic,1
2009,Morning,22,74,NON-Domestic,1
2009,Night,24,1,NON-Domestic,1
2009,Afternoon,5,54,NON-Domestic,1
2009,Morning,14,22,NON-Domestic,2
2009,Evening,4,52,NON-Domestic,3
2009,Morning,8,64,NON-Domestic,1
2009,Night,11,23,NON-Domestic,8
2009,Night,18,7,NON-Domestic,2
2009,Afternoon,3,43,NON-Domestic,4
2010,Morning,24,1,NON-Domestic,1
2010,Afternoon,25,25,NON-Domestic,10
2010,Afternoon,18,8,NON-Domestic,1
2010,Evening,3,69,NON-Domestic,5
2009,Afternoon,17,13,NON-Domestic,1
2010,Morning,1,28,NON-Domestic,1
2010,Night,12,28,NON-Domestic,4
2010,Night,25,25,NON-Domestic,3
2010,Evening,24,1,NON-Domestic,4
2010,Evening,8,70,NON-Domestic,6
2010,Afternoon,9,61,NON-Domestic,5
2010,Afternoon,24,1,NON-Domestic,5
2010,Morning,8,70,NON-Domestic,2
2010,Morning,4,52,NON-Domestic,1
2010,Afternoon,11,26,NON-Domestic,3
2010,Afternoon,3,43,NON-Domestic,6
2010,Evening,16,76,NON-Domestic,1
2010,Evening,19,6,NON-Domestic,7
2010,Evening,2,38,NON-Domestic,4
2010,Evening,19,7,NON-Domestic,2
2010,Morning,2,39,NON-Domestic,2
2010,Evening,2,36,Domestic,1
2010,Afternoon,5,50,NON-Domestic,1
2010,Evening,11,25,NON-Domestic,2
2010,Evening,5,54,NON-Domestic,2
2010,Night,24,77,NON-Domestic,1
2010,Night,8,70,NON-Domestic,2
2010,Afternoon,7,67,NON-Domestic,8
2010,Afternoon,9,60,NON-Domestic,1
2010,Afternoon,8,57,NON-Domestic,1
2010,Night,20,3,NON-Domestic,1
2010,Evening,7,68,Domestic,1
2010,Afternoon,8,65,NON-Domestic,2
2010,Evening,16,10,NON-Domestic,1
2010,Night,22,49,NON-Domestic,3
2010,Afternoon,8,70,NON-Domestic,6
2010,Afternoon,12,24,NON-Domestic,1
2010,Evening,1,28,NON-Domestic,1
2010,Afternoon,15,25,NON-Domestic,10
2010,Evening,18,7,NON-Domestic,1
2010,Afternoon,2,40,NON-Domestic,3
2010,Night,19,6,NON-Domestic,4
2010,Afternoon,24,77,NON-Domestic,3
2010,Evening,25,25,NON-Domestic,2
2010,Afternoon,7,69,NON-Domestic,2
2010,Evening,12,24,NON-Domestic,4
2010,Afternoon,4,43,NON-Domestic,5
2010,Evening,15,25,Domestic,2
2010,Night,2,39,NON-Domestic,1
2010,Afternoon,7,68,NON-Domestic,2
2010,Afternoon,8,70,Domestic,1
2010,Afternoon,22,74,Domestic,1
2010,Afternoon,4,51,NON-Domestic,1
2010,Morning,25,25,NON-Domestic,3
2010,Evening,16,11,NON-Domestic,1
2010,Morning,19,3,NON-Domestic,1
2010,Night,7,68,NON-Domestic,4
2010,Night,11,26,NON-Domestic,8
2010,Night,19,3,NON-Domestic,3
2010,Afternoon,22,73,NON-Domestic,4
2010,Evening,10,29,NON-Domestic,8
2010,Evening,17,16,NON-Domestic,1
2010,Afternoon,22,72,Domestic,1
2010,Night,24,1,NON-Domestic,1
2010,Afternoon,6,44,Domestic,1
2010,Afternoon,8,66,NON-Domestic,5
2010,Afternoon,8,56,NON-Domestic,1
2010,Night,22,71,NON-Domestic,2
2010,Evening,12,28,NON-Domestic,1
2010,Evening,2,35,NON-Domestic,1
2010,Night,25,20,NON-Domestic,2
2010,Afternoon,8,64,NON-Domestic,1
2010,Afternoon,12,28,NON-Domestic,2
2010,Evening,3,42,NON-Domestic,3
2010,Evening,14,23,NON-Domestic,1
2010,Evening,11,27,NON-Domestic,2
2010,Morning,5,54,NON-Domestic,1
2010,Morning,31,76,NON-Domestic,1
2010,Afternoon,16,12,NON-Domestic,1
2010,Evening,24,2,NON-Domestic,1
2010,Evening,8,56,NON-Domestic,1
2010,Night,2,38,NON-Domestic,3
2010,Morning,12,28,NON-Domestic,1
2010,Morning,17,16,NON-Domestic,1
2010,Afternoon,5,53,NON-Domestic,6
2010,Evening,16,17,NON-Domestic,3
2010,Morning,1,32,NON-Domestic,1
2010,Morning,2,36,NON-Domestic,1
2010,Evening,19,5,NON-Domestic,1
2010,Afternoon,12,31,NON-Domestic,2
2010,Afternoon,1,28,NON-Domestic,1
2010,Morning,3,43,NON-Domestic,2
2010,Morning,22,74,NON-Domestic,1
2010,Evening,2,39,NON-Domestic,2
2010,Afternoon,5,54,NON-Domestic,1
2010,Morning,8,64,NON-Domestic,1
2010,Night,25,19,NON-Domestic,4
2010,Evening,8,65,NON-Domestic,5
2011,Afternoon,6,44,NON-Domestic,4
2011,Evening,22,75,NON-Domestic,3
2011,Evening,9,34,NON-Domestic,2
2011,Evening,8,70,NON-Domestic,2
2011,Evening,22,74,NON-Domestic,3
2011,Evening,24,1,NON-Domestic,6
2011,Evening,18,8,NON-Domestic,2
2011,Afternoon,9,37,NON-Domestic,1
2011,Morning,8,70,NON-Domestic,2
2011,Morning,1,33,NON-Domestic,1
2011,Morning,20,77,NON-Domestic,1
2010,Evening,25,19,NON-Domestic,3
2011,Afternoon,8,65,NON-Domestic,1
2010,Night,8,64,NON-Domestic,1
2011,Afternoon,18,7,NON-Domestic,1
2011,Morning,25,25,Domestic,2
2011,Afternoon,24,2,NON-Domestic,3
2011,Afternoon,25,18,NON-Domestic,1
2011,Evening,6,44,NON-Domestic,10
2011,Evening,19,6,NON-Domestic,9
2011,Morning,6,69,NON-Domestic,1
2011,Morning,20,2,NON-Domestic,1
2011,Evening,7,67,NON-Domestic,12
2011,Night,14,24,NON-Domestic,1
2011,Evening,8,65,NON-Domestic,1
2011,Afternoon,17,16,NON-Domestic,2
2011,Evening,4,43,Domestic,1
2011,Afternoon,22,75,NON-Domestic,5
2011,Afternoon,22,72,NON-Domestic,3
2011,Morning,8,64,NON-Domestic,1
2011,Afternoon,12,28,NON-Domestic,2
2011,Evening,2,40,NON-Domestic,3
2011,Night,25,25,NON-Domestic,5
2011,Morning,25,25,NON-Domestic,4
2011,Evening,12,28,NON-Domestic,2
2011,Afternoon,2,38,NON-Domestic,4
2011,Evening,22,72,NON-Domestic,1
2011,Afternoon,18,8,NON-Domestic,2
2011,Night,10,29,NON-Domestic,5
2011,Night,8,70,Domestic,1
2011,Afternoon,11,26,NON-Domestic,7
2011,Afternoon,7,68,NON-Domestic,7
2011,Evening,2,35,Domestic,1
2011,Morning,1,32,NON-Domestic,2
2011,Evening,16,76,NON-Domestic,1
2011,Evening,10,30,NON-Domestic,4
2011,Evening,7,67,Domestic,3
2011,Night,7,68,NON-Domestic,6
2011,Evening,9,61,NON-Domestic,5
2011,Evening,6,44,Domestic,1
2011,Evening,18,7,NON-Domestic,2
2011,Night,6,71,NON-Domestic,5
2001,Evening,14,-1,NON-Domestic,3722
2011,Night,8,56,NON-Domestic,1
2011,Evening,2,35,NON-Domestic,1
2011,Afternoon,11,27,NON-Domestic,4
2011,Night,10,30,NON-Domestic,9
2011,Evening,2,38,NON-Domestic,4
2011,Afternoon,9,60,NON-Domestic,1
2011,Afternoon,19,6,NON-Domestic,3
2011,Night,19,5,NON-Domestic,1
2011,Evening,4,46,NON-Domestic,1
2011,Evening,9,60,NON-Domestic,1
2011,Evening,8,56,NON-Domestic,1
2011,Evening,8,64,NON-Domestic,1
2011,Afternoon,17,13,NON-Domestic,2
2011,Night,8,64,NON-Domestic,1
2011,Afternoon,10,29,NON-Domestic,4
2011,Evening,25,21,NON-Domestic,1
2011,Night,5,53,NON-Domestic,3
2011,Evening,11,23,Domestic,1
2011,Evening,14,23,NON-Domestic,1
2011,Afternoon,31,76,NON-Domestic,1
2011,Evening,22,74,Domestic,1
2011,Night,22,74,NON-Domestic,1
2011,Morning,24,2,NON-Domestic,1
2011,Morning,16,76,NON-Domestic,1
2011,Afternoon,19,6,Domestic,1
2011,Afternoon,8,57,NON-Domestic,1
2011,Morning,24,1,NON-Domestic,2
2011,Night,18,8,NON-Domestic,2
2011,Evening,20,4,NON-Domestic,1
2011,Afternoon,16,10,NON-Domestic,1
2011,Morning,6,49,NON-Domestic,1
2012,Morning,6,44,Domestic,1
2012,Night,19,6,NON-Domestic,7
2012,Afternoon,2,39,NON-Domestic,2
2012,Afternoon,6,44,Domestic,1
2012,Afternoon,8,65,NON-Domestic,1
2012,Afternoon,25,25,NON-Domestic,10
2012,Afternoon,17,13,NON-Domestic,1
2012,Morning,24,1,NON-Domestic,3
2011,Afternoon,22,74,NON-Domestic,1
2012,Evening,8,65,NON-Domestic,1
2012,Evening,10,29,NON-Domestic,6
2012,Evening,25,18,NON-Domestic,1
2012,Night,12,28,NON-Domestic,6
2012,Morning,8,70,NON-Domestic,1
2012,Evening,24,1,NON-Domestic,6
2012,Morning,16,9,NON-Domestic,1
2012,Evening,4,46,NON-Domestic,10
2012,Night,8,66,NON-Domestic,3
2012,Morning,11,23,NON-Domestic,4
2012,Night,15,25,NON-Domestic,10
2012,Afternoon,24,2,Domestic,1
2012,Morning,22,74,NON-Domestic,2
2012,Afternoon,5,54,NON-Domestic,2
2012,Evening,5,53,NON-Domestic,5
2012,Afternoon,11,27,NON-Domestic,2
2012,Afternoon,19,6,NON-Domestic,3
2012,Afternoon,24,77,NON-Domestic,1
2012,Afternoon,24,2,NON-Domestic,6
2012,Afternoon,6,44,NON-Domestic,7
2012,Evening,15,25,Domestic,2
2012,Night,4,52,NON-Domestic,1
2012,Night,16,17,NON-Domestic,1
2012,Evening,12,31,NON-Domestic,1
2012,Morning,12,24,NON-Domestic,2
2012,Afternoon,22,74,NON-Domestic,1
2012,Morning,18,8,NON-Domestic,2
2012,Afternoon,15,25,NON-Domestic,7
2012,Morning,16,76,NON-Domestic,3
2012,Afternoon,2,35,NON-Domestic,2
2012,Afternoon,18,8,NON-Domestic,4
2012,Evening,6,69,Domestic,1
2012,Afternoon,24,1,NON-Domestic,6
2012,Afternoon,11,25,Domestic,1
2012,Evening,8,57,NON-Domestic,1
2012,Evening,15,25,NON-Domestic,10
2012,Evening,12,28,NON-Domestic,5
2012,Evening,25,25,NON-Domestic,4
2012,Afternoon,10,30,NON-Domestic,5
2012,Morning,5,53,NON-Domestic,4
2012,Night,2,39,NON-Domestic,2
2012,Night,9,58,NON-Domestic,2
2012,Afternoon,18,7,NON-Domestic,1
2012,Morning,8,64,NON-Domestic,1
2012,Night,10,29,NON-Domestic,6
2012,Morning,19,5,NON-Domestic,1
2012,Evening,8,56,NON-Domestic,2
2012,Night,15,25,Domestic,2
2012,Evening,9,61,NON-Domestic,6
2012,Morning,24,2,NON-Domestic,2
2012,Morning,2,39,NON-Domestic,1
2012,Morning,11,26,NON-Domestic,3
2012,Morning,4,51,NON-Domestic,2
2012,Night,16,12,NON-Domestic,1
2012,Afternoon,10,29,NON-Domestic,4
2012,Morning,8,63,NON-Domestic,2
2012,Evening,5,49,NON-Domestic,6
2012,Afternoon,8,65,Domestic,1
2012,Afternoon,25,18,Domestic,1
2012,Afternoon,18,8,Domestic,1
2012,Afternoon,16,15,NON-Domestic,1
2012,Night,24,2,NON-Domestic,2
2012,Evening,12,27,NON-Domestic,1
2012,Afternoon,25,18,NON-Domestic,1
2012,Night,7,68,NON-Domestic,5
2012,Night,10,30,NON-Domestic,8
2012,Morning,19,6,NON-Domestic,1
2012,Morning,22,75,NON-Domestic,2
2012,Afternoon,15,25,Domestic,2
2012,Afternoon,25,19,NON-Domestic,2
2012,Evening,3,43,Domestic,1
2012,Afternoon,8,56,NON-Domestic,2
2012,Afternoon,1,32,NON-Domestic,1
2012,Afternoon,8,70,NON-Domestic,3
2012,Afternoon,8,66,NON-Domestic,4
2012,Afternoon,7,68,NON-Domestic,4
2012,Afternoon,3,43,NON-Domestic,3
2012,Night,17,16,NON-Domestic,2
2012,Morning,25,18,NON-Domestic,1
2012,Afternoon,16,10,NON-Domestic,1
2012,Afternoon,8,64,NON-Domestic,1
2012,Evening,17,16,NON-Domestic,1
2012,Afternoon,4,46,Domestic,1
2012,Morning,25,25,NON-Domestic,2
2012,Night,12,24,NON-Domestic,3
2012,Afternoon,6,71,NON-Domestic,3
2012,Morning,22,72,NON-Domestic,1
2012,Morning,9,59,NON-Domestic,1
2012,Afternoon,20,77,NON-Domestic,1
2012,Evening,8,64,Domestic,1
2012,Night,22,75,NON-Domestic,2
2012,Afternoon,4,48,NON-Domestic,2
2012,Morning,1,32,NON-Domestic,1
2013,Night,19,6,NON-Domestic,6
2013,Night,12,24,NON-Domestic,3
2013,Evening,1,32,NON-Domestic,1
2013,Afternoon,18,8,NON-Domestic,2
2013,Morning,5,53,NON-Domestic,5
2013,Afternoon,25,25,NON-Domestic,4
2013,Evening,14,24,NON-Domestic,2
2013,Morning,25,18,NON-Domestic,1
2013,Evening,9,61,NON-Domestic,4
2013,Morning,18,8,NON-Domestic,1
2013,Afternoon,24,1,NON-Domestic,6
2013,Evening,2,41,NON-Domestic,1
2013,Afternoon,19,6,Domestic,1
2013,Evening,19,6,NON-Domestic,3
2013,Evening,15,25,NON-Domestic,12
2013,Evening,8,70,Domestic,1
2013,Night,22,74,NON-Domestic,2
2013,Morning,11,23,NON-Domestic,2
2013,Afternoon,19,6,NON-Domestic,4
2013,Night,24,2,NON-Domestic,1
2013,Afternoon,8,64,NON-Domestic,1
2013,Morning,9,60,NON-Domestic,1
2013,Morning,25,25,NON-Domestic,3
2013,Afternoon,9,61,NON-Domestic,6
2013,Afternoon,1,32,NON-Domestic,1
2013,Afternoon,4,52,NON-Domestic,1
2001,Afternoon,6,-1,NON-Domestic,3512
2013,Evening,8,62,NON-Domestic,1
2013,Evening,2,40,NON-Domestic,1
2013,Evening,11,27,Domestic,1
2013,Afternoon,1,28,NON-Domestic,1
2013,Night,18,8,NON-Domestic,6
2013,Morning,16,10,NON-Domestic,1
2013,Evening,5,54,NON-Domestic,1
2013,Afternoon,16,76,NON-Domestic,2
2013,Evening,18,8,NON-Domestic,6
2013,Evening,2,38,NON-Domestic,3
2013,Morning,24,2,NON-Domestic,1
2013,Evening,3,69,Domestic,1
2013,Night,15,25,NON-Domestic,12
2013,Night,16,9,NON-Domestic,1
2013,Afternoon,9,60,NON-Domestic,1
2013,Afternoon,22,72,NON-Domestic,1
2013,Afternoon,4,48,NON-Domestic,1
2013,Evening,4,51,NON-Domestic,2
2013,Night,9,59,NON-Domestic,2
2013,Morning,25,17,Domestic,1
2013,Evening,19,3,NON-Domestic,1
2013,Night,11,23,NON-Domestic,5
2013,Evening,22,72,NON-Domestic,2
2013,Night,17,14,NON-Domestic,2
2013,Evening,8,66,NON-Domestic,3
2013,Evening,14,23,NON-Domestic,2
2013,Evening,10,30,NON-Domestic,4
2013,Evening,24,2,NON-Domestic,3
2013,Morning,3,42,NON-Domestic,4
2013,Night,9,60,NON-Domestic,4
2013,Afternoon,19,5,NON-Domestic,1
2013,Night,6,44,NON-Domestic,1
2013,Afternoon,6,71,Domestic,1
2013,Evening,11,23,NON-Domestic,6
2013,Morning,7,67,NON-Domestic,3
2013,Evening,2,35,NON-Domestic,4
2013,Evening,4,46,NON-Domestic,7
2013,Evening,16,10,NON-Domestic,1
2013,Evening,19,5,NON-Domestic,1
2013,Night,4,43,NON-Domestic,3
2013,Afternoon,3,43,NON-Domestic,5
2013,Evening,7,68,Domestic,1
2013,Evening,20,2,NON-Domestic,1
2013,Night,22,49,NON-Domestic,1
2013,Night,2,41,NON-Domestic,3
2013,Morning,19,7,NON-Domestic,1
2013,Evening,17,14,NON-Domestic,2
2013,Evening,8,56,NON-Domestic,1
2013,Afternoon,5,49,NON-Domestic,6
2013,Evening,4,52,NON-Domestic,1
2013,Morning,5,54,NON-Domestic,1
2013,Morning,19,6,NON-Domestic,1
2013,Evening,1,28,NON-Domestic,1
2013,Afternoon,15,25,NON-Domestic,2
2013,Morning,1,32,NON-Domestic,1
2013,Afternoon,2,39,NON-Domestic,2
2013,Morning,16,17,NON-Domestic,1
2013,Afternoon,11,25,NON-Domestic,1
2013,Evening,16,15,NON-Domestic,2
2013,Morning,25,25,Domestic,1
2013,Afternoon,8,64,Domestic,1
2013,Night,8,70,NON-Domestic,1
2013,Morning,3,42,Domestic,1
2013,Evening,22,75,NON-Domestic,1
2013,Afternoon,22,72,Domestic,1
2001,Evening,10,29,Domestic,43
2014,Afternoon,20,3,NON-Domestic,1
2014,Morning,16,76,NON-Domestic,1
2014,Morning,3,43,Domestic,1
2014,Evening,25,25,NON-Domestic,3
2013,Morning,22,74,NON-Domestic,1
2014,Morning,22,72,NON-Domestic,1
2013,Afternoon,4,47,NON-Domestic,1
2014,Evening,25,19,NON-Domestic,3
2014,Evening,19,6,NON-Domestic,7
2014,Morning,8,64,NON-Domestic,3
2014,Evening,18,7,NON-Domestic,2
2014,Afternoon,12,31,Domestic,1
2014,Evening,22,72,NON-Domestic,1
2014,Afternoon,4,48,Domestic,1
2014,Evening,14,23,NON-Domestic,1
2014,Afternoon,24,2,NON-Domestic,1
2014,Night,15,25,Domestic,1
2014,Afternoon,5,54,NON-Domestic,1
2014,Morning,15,25,NON-Domestic,4
2014,Night,5,53,NON-Domestic,5
2014,Evening,8,65,NON-Domestic,1
2014,Evening,17,14,NON-Domestic,1
2014,Evening,1,28,NON-Domestic,1
2014,Afternoon,22,74,NON-Domestic,1
2014,Evening,9,63,NON-Domestic,2
2014,Evening,15,25,NON-Domestic,16
2014,Evening,22,75,NON-Domestic,3
2014,Morning,16,17,Domestic,3
2014,Morning,8,66,NON-Domestic,8
2014,Evening,2,38,NON-Domestic,4
2014,Morning,18,8,NON-Domestic,2
2014,Morning,8,56,NON-Domestic,1
2014,Afternoon,8,70,NON-Domestic,4
2014,Night,19,6,NON-Domestic,1
2014,Evening,24,2,Domestic,1
2014,Evening,8,70,NON-Domestic,3
2014,Evening,6,71,Domestic,1
2014,Evening,24,1,NON-Domestic,9
2014,Afternoon,7,67,Domestic,1
2014,Afternoon,9,61,NON-Domestic,5
2014,Morning,11,25,NON-Domestic,1
2014,Morning,10,29,NON-Domestic,2
2014,Evening,14,22,NON-Domestic,2
2014,Evening,20,4,NON-Domestic,1
2014,Afternoon,24,1,NON-Domestic,6
2014,Afternoon,8,65,NON-Domestic,1
2014,Night,16,17,NON-Domestic,1
2014,Afternoon,20,77,NON-Domestic,1
2014,Morning,5,54,NON-Domestic,1
2014,Evening,19,5,NON-Domestic,1
2014,Evening,2,39,NON-Domestic,2
2014,Afternoon,25,18,Domestic,1
2015,Morning,8,70,NON-Domestic,2
2014,Afternoon,11,25,NON-Domestic,1
2014,Evening,18,8,NON-Domestic,2
2014,Morning,8,65,Domestic,1
2014,Afternoon,2,39,NON-Domestic,1
2014,Evening,7,67,NON-Domestic,14
2014,Afternoon,22,72,NON-Domestic,1
2014,Morning,15,25,Domestic,1
2014,Morning,8,70,NON-Domestic,1
2014,Night,25,25,NON-Domestic,5
2015,Morning,4,43,NON-Domestic,3
2015,Evening,19,3,NON-Domestic,3
2015,Evening,25,17,NON-Domestic,1
2015,Night,16,10,NON-Domestic,1
2015,Afternoon,2,35,Domestic,1
2015,Afternoon,12,31,NON-Domestic,1
2015,Morning,22,72,NON-Domestic,1
2001,Evening,22,59.70588235294117,NON-Domestic,11
2001,Afternoon,6,71,Domestic,228
2001,Night,17,-1,NON-Domestic,1069
2001,Morning,19,6,NON-Domestic,425
2001,Afternoon,5,49,NON-Domestic,135
2001,Night,9,59,NON-Domestic,51
2004,Afternoon,9,37,NON-Domestic,1
2001,Night,20,-1,NON-Domestic,652
2017,Afternoon,2,40,NON-Domestic,4
2001,Afternoon,14,-1,Domestic,368
2001,Evening,3,40,NON-Domestic,6
2001,Night,5,-1,Domestic,689
2001,Morning,4,55,Domestic,6
2001,Evening,9,34,NON-Domestic,36
2001,Night,15,-1,NON-Domestic,979
2001,Morning,9,-1,NON-Domestic,1809
2001,Afternoon,10,31,NON-Domestic,122
2001,Afternoon,9,61,NON-Domestic,631
2001,Evening,10,29,NON-Domestic,266
2001,Afternoon,10,29,NON-Domestic,213
2001,Night,2,38,NON-Domestic,235
2001,Morning,15,-1,NON-Domestic,1409
2001,Afternoon,4,52,NON-Domestic,229
2001,Morning,14,22,NON-Domestic,234
2001,Afternoon,7,67,NON-Domestic,660
2001,Evening,16,-1,NON-Domestic,2437
2001,Morning,11,-1,NON-Domestic,1648
2001,Morning,6,71,NON-Domestic,466
2001,Morning,9,61,Domestic,80
2001,Evening,2,35,NON-Domestic,885
2002,Morning,4,43,NON-Domestic,2
2001,Afternoon,15,-1,Domestic,612
2001,Evening,6,-1,Domestic,947
2001,Afternoon,4,-1,NON-Domestic,4032
2001,Morning,19,-1,NON-Domestic,1617
2001,Afternoon,11,27,NON-Domestic,683
2001,Evening,14,-1,Domestic,497
2001,Afternoon,14,-1,NON-Domestic,3135
2001,Afternoon,8,63,NON-Domestic,66
2001,Morning,1,32,NON-Domestic,1263
2001,Morning,16,15,Domestic,22
2011,Night,15,25,NON-Domestic,5
2001,Morning,14,21,Domestic,9
2001,Afternoon,11,29,NON-Domestic,301
2001,Afternoon,25,-1,Domestic,727
2001,Night,18,-1,NON-Domestic,750
2001,Afternoon,5,53,NON-Domestic,329
2001,Afternoon,1,32,NON-Domestic,2675
2001,Morning,10,-1,Domestic,396
2012,Evening,3,42,NON-Domestic,8
2001,Afternoon,11,-1,Domestic,566
2001,Evening,9,58,NON-Domestic,121
2001,Afternoon,20,3,NON-Domestic,256
2001,Evening,9,37,Domestic,10
2001,Morning,2,-1,Domestic,603
2001,Afternoon,5,-1,Domestic,804
2001,Afternoon,6,44,NON-Domestic,57
2001,Night,25,-1,NON-Domestic,2161
2001,Morning,6,-1,Domestic,499
2001,Evening,9,60,NON-Domestic,272
2001,Evening,17,-1,Domestic,380
2001,Evening,2,35,Domestic,75
2016,Evening,19,3,NON-Domestic,2
2001,Evening,2,41,NON-Domestic,14
2006,Morning,11,27,Domestic,1
