Year,Month,TimeOfDay,District,Community_Area,CrimeCount
2023,11,Afternoon,4,46,110
2023,11,Afternoon,4,47,6
2023,11,Afternoon,4,48,56
2023,11,Afternoon,4,51,59
2023,11,Afternoon,4,52,41
2023,11,Afternoon,4,55,22
2023,11,Afternoon,5,49,111
2023,11,Afternoon,5,50,49
2023,11,Afternoon,5,53,72
2023,11,Afternoon,5,54,29
2023,11,Afternoon,6,44,181
2023,11,Afternoon,6,47,2
2023,11,Afternoon,6,49,21
2023,11,Afternoon,6,69,56
2023,11,Afternoon,6,71,154
2023,11,Afternoon,7,67,131
2023,11,Afternoon,7,68,124
2023,11,Afternoon,7,69,28
2023,11,Afternoon,8,56,53
2023,11,Afternoon,8,57,29
2023,11,Afternoon,8,58,13
2023,11,Afternoon,8,62,25
2023,11,Afternoon,8,63,31
2023,11,Afternoon,8,64,24
2023,11,Afternoon,8,65,59
2023,11,Afternoon,8,66,132
2023,11,Afternoon,8,70,66
2023,11,Afternoon,9,34,28
2023,11,Afternoon,9,37,11
2023,11,Afternoon,9,58,49
2023,11,Afternoon,9,59,36
2023,11,Afternoon,9,60,40
2023,11,Afternoon,9,61,103
2023,11,Afternoon,9,63,20
2023,11,Afternoon,10,28,1
2023,11,Afternoon,10,29,130
2023,11,Afternoon,10,30,111
2023,11,Afternoon,10,31,14
2023,11,Afternoon,11,23,118
2023,11,Afternoon,11,25,17
2023,11,Afternoon,11,26,92
2023,11,Afternoon,11,27,70
2023,11,Afternoon,11,28,15
2023,11,Afternoon,11,29,33
2023,11,Afternoon,12,23,15
2023,11,Afternoon,12,24,110
2023,11,Afternoon,12,27,18
2023,11,Afternoon,12,28,217
2023,11,Afternoon,12,31,51
2023,11,Afternoon,14,21,18
2023,11,Afternoon,14,22,124
2023,11,Afternoon,14,23,25
2023,11,Afternoon,14,24,92
2023,11,Afternoon,15,25,170
2023,11,Afternoon,16,9,6
2023,11,Afternoon,16,10,39
2023,11,Afternoon,16,11,34
2023,11,Afternoon,16,12,6
2023,11,Afternoon,16,15,71
2023,11,Afternoon,16,17,44
2023,11,Afternoon,16,76,48
2023,11,Afternoon,17,12,2
2023,11,Afternoon,17,13,30
2023,11,Afternoon,17,14,57
2023,11,Afternoon,17,15,16
2023,11,Afternoon,17,16,60
2023,11,Afternoon,17,21,28
2023,11,Afternoon,18,7,54
2023,11,Afternoon,18,8,356
2023,11,Afternoon,19,3,82
2023,11,Afternoon,19,4,27
2023,11,Afternoon,19,5,28
2023,11,Afternoon,19,6,166
2023,11,Afternoon,19,7,63
2023,11,Afternoon,20,2,21
2023,11,Afternoon,20,3,30
2023,11,Afternoon,20,4,38
2023,11,Afternoon,20,77,68
2023,11,Afternoon,22,49,15
2023,11,Afternoon,22,71,21
2023,11,Afternoon,22,72,18
2023,11,Afternoon,22,73,78
2023,11,Afternoon,22,74,14
2023,11,Afternoon,22,75,55
2023,11,Afternoon,24,1,138
2023,11,Afternoon,24,2,80
2023,11,Afternoon,24,77,27
2023,11,Afternoon,25,17,3
2023,11,Afternoon,25,18,19
2023,11,Afternoon,25,19,105
2023,11,Afternoon,25,20,41
2023,11,Afternoon,25,21,14
2023,11,Afternoon,25,22,17
2023,11,Afternoon,25,23,39
2023,11,Afternoon,25,25,103
2023,11,Evening,1,28,44
2023,11,Evening,1,32,182
2023,11,Evening,1,33,79
2023,11,Evening,1,35,23
2023,11,Evening,2,35,46
2023,11,Evening,2,36,28
2023,11,Evening,2,37,2
2023,11,Evening,2,38,82
2023,11,Evening,2,39,41
2023,11,Evening,2,40,45
2023,11,Evening,2,41,35
2023,11,Evening,3,40,12
2023,11,Evening,3,42,60
2023,11,Evening,3,43,121
2023,11,Evening,3,68,4
2023,11,Evening,3,69,58
2023,11,Evening,4,43,65
2023,11,Evening,4,45,23
2023,11,Evening,4,46,96
2023,11,Evening,4,47,5
2023,11,Evening,4,48,39
2023,11,Evening,4,51,44
2023,11,Evening,4,52,26
2023,11,Evening,4,55,21
2023,11,Evening,5,49,108
2023,11,Evening,5,50,22
2023,11,Evening,5,51,7
2023,11,Evening,5,53,87
2023,11,Evening,5,54,26
2023,11,Evening,6,44,136
2023,11,Evening,6,49,17
2023,11,Evening,6,68,1
2023,11,Evening,6,69,52
2023,11,Evening,6,71,118
2023,11,Evening,7,67,105
2023,11,Evening,7,68,101
2023,11,Evening,7,69,30
2023,11,Evening,8,56,36
2023,11,Evening,8,57,18
2023,11,Evening,8,58,11
2023,11,Evening,8,62,25
2023,11,Evening,8,63,34
2023,11,Evening,8,64,25
2023,11,Evening,8,65,44
2023,11,Evening,8,66,126
2023,11,Evening,8,70,66
2023,11,Evening,9,31,1
2023,11,Evening,9,33,1
2023,11,Evening,9,34,40
2023,11,Evening,9,37,15
2023,11,Evening,9,58,40
2023,11,Evening,9,59,23
2023,11,Evening,9,60,61
2023,11,Evening,9,61,98
2023,11,Evening,9,63,20
2023,11,Evening,10,28,1
2023,11,Evening,10,29,106
2023,11,Evening,10,30,110
2023,11,Evening,10,31,11
2023,11,Evening,10,56,1
2023,11,Evening,11,23,96
2023,11,Evening,11,25,16
2023,11,Evening,11,26,101
2023,11,Evening,11,27,87
2023,11,Evening,11,28,13
2023,11,Evening,11,29,17
2023,11,Evening,12,23,12
2023,11,Evening,12,24,127
2023,11,Evening,12,27,14
2023,11,Evening,12,28,199
2023,11,Evening,12,31,55
2023,11,Evening,14,21,19
2023,11,Evening,14,22,130
2023,11,Evening,14,23,29
2023,11,Evening,14,24,91
2023,11,Evening,15,25,219
2023,11,Evening,16,9,7
2023,11,Evening,16,10,33
2023,11,Evening,16,11,27
2023,11,Evening,16,12,8
2023,11,Evening,16,15,89
2023,11,Evening,16,17,49
2023,11,Evening,16,76,32
2023,11,Evening,17,12,8
2023,11,Evening,17,13,21
2023,11,Evening,17,14,60
2023,11,Evening,17,15,10
2023,11,Evening,17,16,66
2023,11,Evening,17,21,31
2023,11,Evening,18,7,40
2023,11,Evening,18,8,206
2023,11,Evening,19,3,64
2023,11,Evening,19,4,25
2023,11,Evening,19,5,36
2023,11,Evening,19,6,148
2023,11,Evening,19,7,44
2023,11,Evening,20,2,10
2023,11,Evening,20,3,23
2023,11,Evening,20,4,45
2023,11,Evening,20,77,45
2023,11,Evening,22,49,9
2023,11,Evening,22,71,13
2023,11,Evening,22,72,23
2023,11,Evening,22,73,75
2023,11,Evening,22,74,12
2023,11,Evening,22,75,33
2023,11,Evening,24,1,124
2023,11,Evening,24,2,87
2023,11,Evening,24,77,20
2023,11,Evening,25,18,11
2023,11,Evening,25,19,110
2023,11,Evening,25,20,38
2023,11,Evening,25,21,19
2023,11,Evening,25,22,28
2023,11,Evening,25,23,41
2023,11,Evening,25,25,91
2023,11,Morning,1,28,37
2023,11,Morning,1,32,155
2023,11,Morning,1,33,41
2023,11,Morning,1,35,13
2023,11,Morning,2,34,1
2023,11,Morning,2,35,45
2023,11,Morning,2,36,6
2023,11,Morning,2,37,2
2023,11,Morning,2,38,59
2023,11,Morning,2,39,31
2023,11,Morning,2,40,39
2023,11,Morning,2,41,43
2023,11,Morning,2,42,3
2023,11,Morning,2,68,1
2023,11,Morning,3,40,9
2023,11,Morning,3,41,2
2023,11,Morning,3,42,63
2023,11,Morning,3,43,94
2023,11,Morning,3,68,1
2023,11,Morning,3,69,56
2023,11,Morning,4,43,56
2023,11,Morning,4,44,1
2023,11,Morning,4,45,26
2023,11,Morning,4,46,58
2023,11,Morning,4,47,2
2023,11,Morning,4,48,24
2023,11,Morning,4,51,32
2023,11,Morning,4,52,12
2023,11,Morning,4,55,7
2023,11,Morning,5,49,83
2023,11,Morning,5,50,27
2023,11,Morning,5,53,57
2023,11,Morning,5,54,22
2023,11,Morning,6,44,102
2023,11,Morning,6,49,19
2023,11,Morning,6,68,2
2023,11,Morning,6,69,37
2023,11,Morning,6,71,114
2023,11,Morning,7,67,69
2023,11,Morning,7,68,84
2023,11,Morning,7,69,17
2023,11,Morning,8,56,35
2023,11,Morning,8,57,12
2023,11,Morning,8,58,3
2023,11,Morning,8,62,19
2023,11,Morning,8,63,33
2023,11,Morning,8,64,20
2023,11,Morning,8,65,19
2023,11,Morning,8,66,109
2023,11,Morning,8,70,41
2023,11,Morning,9,34,17
2023,11,Morning,9,37,13
2023,11,Morning,9,58,34
2023,11,Morning,9,59,23
2023,11,Morning,9,60,18
2023,11,Morning,9,61,71
2023,11,Morning,9,63,19
2023,11,Morning,10,29,90
2023,11,Morning,10,30,86
2023,11,Morning,10,31,16
2023,11,Morning,11,23,90
2023,11,Morning,11,25,15
2023,11,Morning,11,26,88
2023,11,Morning,11,27,74
2023,11,Morning,11,28,12
2023,11,Morning,11,29,28
2023,11,Morning,12,23,17
2023,11,Morning,12,24,73
2023,11,Morning,12,27,12
2023,11,Morning,12,28,130
2023,11,Morning,12,31,42
2023,11,Morning,14,21,7
2023,11,Morning,14,22,59
2023,11,Morning,14,23,13
2023,11,Morning,14,24,61
2023,11,Morning,15,25,146
2023,11,Morning,16,9,14
2023,11,Morning,16,10,22
2023,11,Morning,16,11,12
2023,11,Morning,16,12,3
2023,11,Morning,16,15,40
2023,11,Morning,16,17,27
2023,11,Morning,16,76,32
2023,11,Morning,17,12,3
2023,11,Morning,17,13,23
2023,11,Morning,17,14,34
2023,11,Morning,17,15,5
2023,11,Morning,17,16,53
2023,11,Morning,17,21,28
2023,11,Morning,18,7,24
2023,11,Morning,18,8,161
2023,11,Morning,19,3,52
2023,11,Morning,19,4,13
2023,11,Morning,19,5,28
2023,11,Morning,19,6,105
2023,11,Morning,19,7,29
2023,11,Morning,20,2,10
2023,11,Morning,20,3,16
2023,11,Morning,20,4,30
2023,11,Morning,20,77,53
2023,11,Morning,22,49,11
2023,11,Morning,22,71,11
2023,11,Morning,22,72,18
2023,11,Morning,22,73,68
2023,11,Morning,22,74,12
2023,11,Morning,22,75,36
2023,11,Morning,24,1,114
2023,11,Morning,24,2,60
2023,11,Morning,24,77,16
2023,11,Morning,25,17,3
2023,11,Morning,25,18,10
2023,11,Morning,25,19,98
2023,11,Morning,25,20,41
2023,11,Morning,25,21,16
2023,11,Morning,25,22,18
2023,11,Morning,25,23,43
2023,11,Morning,25,25,58
2023,11,Morning,31,76,2
2023,11,Night,1,28,22
2023,11,Night,1,32,79
2023,11,Night,1,33,32
2023,11,Night,1,35,17
2023,11,Night,2,35,29
2023,11,Night,2,36,21
2023,11,Night,2,37,7
2023,11,Night,2,38,48
2023,11,Night,2,39,30
2023,11,Night,2,40,22
2023,11,Night,2,41,20
2023,11,Night,2,68,1
2023,11,Night,3,40,17
2023,11,Night,3,42,60
2023,11,Night,3,43,85
2023,11,Night,3,69,57
2023,11,Night,4,43,55
2023,11,Night,4,45,28
2023,11,Night,4,46,66
2023,11,Night,4,47,3
2023,11,Night,4,48,30
2023,11,Night,4,51,30
2023,11,Night,4,52,29
2023,11,Night,4,55,14
2023,11,Night,5,49,69
2023,11,Night,5,50,13
2023,11,Night,5,51,1
2023,11,Night,5,53,51
2023,11,Night,5,54,16
2023,11,Night,6,44,113
2023,11,Night,6,49,8
2023,11,Night,6,68,2
2023,11,Night,6,69,37
2023,11,Night,6,71,101
2023,11,Night,7,67,65
2023,11,Night,7,68,61
2023,11,Night,7,69,20
2023,11,Night,8,56,34
2023,11,Night,8,57,8
2023,11,Night,8,58,6
2023,11,Night,8,62,17
2023,11,Night,8,63,43
2023,11,Night,8,64,22
2023,11,Night,8,65,23
2023,11,Night,8,66,100
2023,11,Night,8,70,38
2023,11,Night,9,31,2
2023,11,Night,9,34,14
2023,11,Night,9,37,10
2023,11,Night,9,58,41
2023,11,Night,9,59,18
2023,11,Night,9,60,18
2023,11,Night,9,61,65
2023,11,Night,9,63,16
2023,11,Night,10,28,1
2023,11,Night,10,29,88
2023,11,Night,10,30,89
2023,11,Night,10,31,10
2023,11,Night,11,23,66
2023,11,Night,11,25,13
2023,11,Night,11,26,63
2023,11,Night,11,27,54
2023,11,Night,11,28,10
2023,11,Night,11,29,18
2023,11,Night,12,23,6
2023,11,Night,12,24,69
2023,11,Night,12,27,8
2023,11,Night,12,28,130
2023,11,Night,12,31,48
2023,11,Night,14,21,14
2023,11,Night,14,22,74
2023,11,Night,14,23,15
2023,11,Night,14,24,49
2023,11,Night,15,25,112
2023,11,Night,16,9,12
2023,11,Night,16,10,35
2023,11,Night,16,11,15
2023,11,Night,16,12,7
2023,11,Night,16,15,60
2023,11,Night,16,17,35
2023,11,Night,16,76,19
2023,11,Night,17,12,7
2023,11,Night,17,13,10
2023,11,Night,17,14,35
2023,11,Night,17,15,4
2023,11,Night,17,16,32
2023,11,Night,17,21,9
2023,11,Night,18,7,31
2023,11,Night,18,8,152
2023,11,Night,19,3,35
2023,11,Night,19,4,16
2023,11,Night,19,5,25
2023,11,Night,19,6,104
2023,11,Night,19,7,21
2023,11,Night,20,2,5
2023,11,Night,20,3,17
2023,11,Night,20,4,17
2023,11,Night,20,77,28
2023,11,Night,22,49,9
2023,11,Night,22,71,13
2023,11,Night,22,72,18
2023,11,Night,22,73,47
2023,11,Night,22,74,8
2023,11,Night,22,75,21
2023,11,Night,24,1,53
2023,11,Night,24,2,41
2023,11,Night,24,77,14
2023,11,Night,25,17,1
2023,11,Night,25,18,14
2023,11,Night,25,19,80
2023,11,Night,25,20,30
2023,11,Night,25,21,6
2023,11,Night,25,22,9
2023,11,Night,25,23,32
2023,11,Night,25,25,47
2023,12,Afternoon,1,28,70
2023,12,Afternoon,1,32,304
2023,12,Afternoon,1,33,72
2023,12,Afternoon,1,34,2
2023,12,Afternoon,1,35,27
2023,12,Afternoon,2,35,57
2023,12,Afternoon,2,36,18
2023,12,Afternoon,2,37,11
2023,12,Afternoon,2,38,94
2023,12,Afternoon,2,39,44
2023,12,Afternoon,2,40,44
2023,12,Afternoon,2,41,75
2023,12,Afternoon,2,42,1
2023,12,Afternoon,2,68,6
2023,12,Afternoon,3,40,22
2023,12,Afternoon,3,41,6
2023,12,Afternoon,3,42,96
2023,12,Afternoon,3,43,134
2023,12,Afternoon,3,68,1
2023,12,Afternoon,3,69,77
2023,12,Afternoon,4,43,73
2023,12,Afternoon,4,45,19
2023,12,Afternoon,4,46,104
2023,12,Afternoon,4,47,4
2023,12,Afternoon,4,48,32
2023,12,Afternoon,4,51,41
2023,12,Afternoon,4,52,40
2023,12,Afternoon,4,55,30
2023,12,Afternoon,5,49,110
2023,12,Afternoon,5,50,34
2023,12,Afternoon,5,51,5
2023,12,Afternoon,5,53,86
2023,12,Afternoon,5,54,28
2023,12,Afternoon,6,44,162
2023,12,Afternoon,6,49,25
2023,12,Afternoon,6,68,1
2023,12,Afternoon,6,69,47
2023,12,Afternoon,6,71,136
2023,12,Afternoon,7,67,87
2023,12,Afternoon,7,68,137
2023,12,Afternoon,7,69,28
2023,12,Afternoon,8,56,50
2023,12,Afternoon,8,57,31
2023,12,Afternoon,8,58,13
2023,12,Afternoon,8,62,13
2023,12,Afternoon,8,63,46
2023,12,Afternoon,8,64,25
2023,12,Afternoon,8,65,47
2023,12,Afternoon,8,66,122
2023,12,Afternoon,8,70,66
2023,12,Afternoon,9,31,2
2023,12,Afternoon,9,33,1
2023,12,Afternoon,9,34,34
2023,12,Afternoon,9,37,16
2023,12,Afternoon,9,58,36
2023,12,Afternoon,9,59,30
2023,12,Afternoon,9,60,38
2023,12,Afternoon,9,61,94
2023,12,Afternoon,9,63,29
2023,12,Afternoon,10,28,1
2023,12,Afternoon,10,29,133
2023,12,Afternoon,10,30,102
2023,12,Afternoon,10,31,24
2023,12,Afternoon,11,23,110
2023,12,Afternoon,11,25,29
2023,12,Afternoon,11,26,95
2023,12,Afternoon,11,27,79
2023,12,Afternoon,11,28,12
2023,12,Afternoon,11,29,30
2023,12,Afternoon,12,23,15
2023,12,Afternoon,12,24,117
2023,12,Afternoon,12,27,19
2023,12,Afternoon,12,28,209
2023,12,Afternoon,12,31,64
2023,12,Afternoon,14,21,21
2023,12,Afternoon,14,22,137
2023,12,Afternoon,14,23,19
2023,12,Afternoon,14,24,102
2023,12,Afternoon,15,25,208
2023,12,Afternoon,16,9,6
2023,12,Afternoon,16,10,34
2023,12,Afternoon,16,11,31
2023,12,Afternoon,16,12,10
2023,12,Afternoon,16,15,67
2023,12,Afternoon,16,17,49
2023,12,Afternoon,16,76,42
2023,12,Afternoon,17,12,7
2023,12,Afternoon,17,13,24
2023,12,Afternoon,17,14,56
2023,12,Afternoon,17,15,21
2023,12,Afternoon,17,16,86
2023,12,Afternoon,17,21,21
2023,12,Afternoon,18,7,54
2023,12,Afternoon,18,8,347
2023,12,Afternoon,19,3,80
2023,12,Afternoon,19,4,23
2023,12,Afternoon,19,5,41
2023,12,Afternoon,19,6,167
2023,12,Afternoon,19,7,57
2023,12,Afternoon,20,2,7
2023,12,Afternoon,20,3,35
2023,12,Afternoon,20,4,53
2023,12,Afternoon,20,77,68
2023,12,Afternoon,22,49,11
2023,12,Afternoon,22,71,18
2023,12,Afternoon,22,72,23
2023,12,Afternoon,22,73,77
2023,12,Afternoon,22,74,10
2023,12,Afternoon,22,75,56
2023,12,Afternoon,24,1,135
2023,12,Afternoon,24,2,98
2023,12,Afternoon,24,77,30
2023,12,Afternoon,25,17,1
2023,12,Afternoon,25,18,23
2023,12,Afternoon,25,19,136
2023,12,Afternoon,25,20,36
2023,12,Afternoon,25,21,19
2023,12,Afternoon,25,22,17
2023,12,Afternoon,25,23,55
2023,12,Afternoon,25,25,80
2023,12,Afternoon,31,76,1
2023,12,Evening,1,28,44
2023,12,Evening,1,32,220
2023,12,Evening,1,33,61
2023,12,Evening,1,35,17
2023,12,Evening,2,35,48
2023,12,Evening,2,36,20
2023,12,Evening,2,37,4
2023,12,Evening,2,38,78
2023,12,Evening,2,39,36
2023,12,Evening,2,40,36
2023,12,Evening,2,41,41
2023,12,Evening,2,42,3
2023,12,Evening,2,68,1
2023,12,Evening,3,40,14
2023,12,Evening,3,42,72
2023,12,Evening,3,43,138
2023,12,Evening,3,69,56
2023,12,Evening,4,43,74
2023,12,Evening,4,45,24
2023,12,Evening,4,46,85
2023,12,Evening,4,47,5
2023,12,Evening,4,48,30
2023,12,Evening,4,51,56
2023,12,Evening,4,52,29
2023,12,Evening,4,55,20
2023,12,Evening,5,49,108
2023,12,Evening,5,50,22
2023,12,Evening,5,51,5
2023,12,Evening,5,53,100
2023,12,Evening,5,54,30
2023,12,Evening,6,44,131
2023,12,Evening,6,49,22
2023,12,Evening,6,68,1
2023,12,Evening,6,69,49
2023,12,Evening,6,71,121
2023,12,Evening,7,67,91
2023,12,Evening,7,68,89
2023,12,Evening,7,69,31
2023,12,Evening,8,56,37
2023,12,Evening,8,57,21
2023,12,Evening,8,58,6
2023,12,Evening,8,62,24
2023,12,Evening,8,63,41
2023,12,Evening,8,64,16
2023,12,Evening,8,65,36
2023,12,Evening,8,66,160
2023,12,Evening,8,70,55
2023,12,Evening,9,31,2
2023,12,Evening,9,34,28
2023,12,Evening,9,37,12
2023,12,Evening,9,58,39
2023,12,Evening,9,59,21
2023,12,Evening,9,60,34
2023,12,Evening,9,61,94
2023,12,Evening,9,63,17
2023,12,Evening,10,28,1
2023,12,Evening,10,29,115
2023,12,Evening,10,30,122
2023,12,Evening,10,31,11
2023,12,Evening,11,23,103
2023,12,Evening,11,25,19
2023,12,Evening,11,26,80
2023,12,Evening,11,27,77
2023,12,Evening,11,28,17
2023,12,Evening,11,29,26
2023,12,Evening,12,23,5
2023,12,Evening,12,24,86
2023,12,Evening,12,27,15
2023,12,Evening,12,28,193
2023,12,Evening,12,31,55
2023,12,Evening,14,21,14
2023,12,Evening,14,22,144
2023,12,Evening,14,23,14
2023,12,Evening,14,24,85
2023,12,Evening,15,25,188
2023,12,Evening,16,9,3
2023,12,Evening,16,10,16
2023,12,Evening,16,11,16
2023,12,Evening,16,12,6
2023,12,Evening,16,15,76
2023,12,Evening,16,17,36
2023,12,Evening,16,76,37
2023,12,Evening,17,12,8
2023,12,Evening,17,13,24
2023,12,Evening,17,14,59
2023,12,Evening,17,15,11
2023,12,Evening,17,16,87
2023,12,Evening,17,21,37
2023,12,Evening,18,7,34
2023,12,Evening,18,8,233
2023,12,Evening,19,3,69
2023,12,Evening,19,4,19
2023,12,Evening,19,5,26
2023,12,Evening,19,6,136
2023,12,Evening,19,7,30
2023,12,Evening,20,2,15
2023,12,Evening,20,3,25
2023,12,Evening,20,4,26
2023,12,Evening,20,77,40
2023,12,Evening,22,49,11
2023,12,Evening,22,71,13
2023,12,Evening,22,72,17
2023,12,Evening,22,73,63
2023,12,Evening,22,74,11
2023,12,Evening,22,75,45
2023,12,Evening,24,1,112
2023,12,Evening,24,2,100
2023,12,Evening,24,77,29
2023,12,Evening,25,18,16
2023,12,Evening,25,19,127
2023,12,Evening,25,20,36
2023,12,Evening,25,21,12
2023,12,Evening,25,22,15
2023,12,Evening,25,23,38
2023,12,Evening,25,25,75
2023,12,Morning,1,28,28
2023,12,Morning,1,32,121
2023,12,Morning,1,33,31
2023,12,Morning,1,35,13
2023,12,Morning,2,35,31
2023,12,Morning,2,36,16
2023,12,Morning,2,38,73
2023,12,Morning,2,39,27
2023,12,Morning,2,40,39
2023,12,Morning,2,41,54
2023,12,Morning,2,42,1
2023,12,Morning,3,40,11
2023,12,Morning,3,42,60
2023,12,Morning,3,43,91
2023,12,Morning,3,68,3
2023,12,Morning,3,69,61
2023,12,Morning,4,43,49
2023,12,Morning,4,45,13
2023,12,Morning,4,46,71
2023,12,Morning,4,47,3
2023,12,Morning,4,48,22
2023,12,Morning,4,51,30
2023,12,Morning,4,52,20
2023,12,Morning,4,55,16
2023,12,Morning,5,49,83
2023,12,Morning,5,50,24
2023,12,Morning,5,51,1
2023,12,Morning,5,53,68
2023,12,Morning,5,54,17
2023,12,Morning,6,44,89
2023,12,Morning,6,49,10
2023,12,Morning,6,68,2
2023,12,Morning,6,69,43
2023,12,Morning,6,71,92
2023,12,Morning,7,67,71
2023,12,Morning,7,68,73
2023,12,Morning,7,69,19
2023,12,Morning,8,56,34
2023,12,Morning,8,57,15
2023,12,Morning,8,58,5
2023,12,Morning,8,62,13
2023,12,Morning,8,63,27
2023,12,Morning,8,64,16
2023,12,Morning,8,65,24
2023,12,Morning,8,66,87
2023,12,Morning,8,70,36
2023,12,Morning,9,33,1
2023,12,Morning,9,34,16
2023,12,Morning,9,37,8
2023,12,Morning,9,58,33
2023,12,Morning,9,59,19
2023,12,Morning,9,60,24
2023,12,Morning,9,61,79
2023,12,Morning,9,63,27
2023,12,Morning,10,29,104
2023,12,Morning,10,30,70
2023,12,Morning,10,31,9
2023,12,Morning,11,23,114
2023,12,Morning,11,25,13
2023,12,Morning,11,26,68
2023,12,Morning,11,27,59
2023,12,Morning,11,28,10
2023,12,Morning,11,29,20
2023,12,Morning,12,23,6
2023,12,Morning,12,24,52
2023,12,Morning,12,27,11
2023,12,Morning,12,28,121
2023,12,Morning,12,31,37
2023,12,Morning,14,21,10
2023,12,Morning,14,22,44
2023,12,Morning,14,23,15
2023,12,Morning,14,24,52
2023,12,Morning,15,25,161
2023,12,Morning,16,9,5
2023,12,Morning,16,10,18
2023,12,Morning,16,11,17
2023,12,Morning,16,12,3
2023,12,Morning,16,15,40
2023,12,Morning,16,17,23
2023,12,Morning,16,76,32
2023,12,Morning,17,12,5
2023,12,Morning,17,13,21
2023,12,Morning,17,14,46
2023,12,Morning,17,15,9
2023,12,Morning,17,16,42
2023,12,Morning,17,21,16
2023,12,Morning,18,7,30
2023,12,Morning,18,8,153
2023,12,Morning,19,3,43
2023,12,Morning,19,4,14
2023,12,Morning,19,5,24
2023,12,Morning,19,6,92
2023,12,Morning,19,7,40
2023,12,Morning,20,2,9
2023,12,Morning,20,3,21
2023,12,Morning,20,4,32
2023,12,Morning,20,77,39
2023,12,Morning,22,49,6
2023,12,Morning,22,71,10
2023,12,Morning,22,72,13
2023,12,Morning,22,73,62
2023,12,Morning,22,74,10
2023,12,Morning,22,75,25
2023,12,Morning,24,1,100
2023,12,Morning,24,2,69
2023,12,Morning,24,77,19
2023,12,Morning,25,17,1
2023,12,Morning,25,18,14
2023,12,Morning,25,19,101
2023,12,Morning,25,20,32
2023,12,Morning,25,21,4
2023,12,Morning,25,22,8
2023,12,Morning,25,23,23
2023,12,Morning,25,25,63
2023,12,Night,1,28,19
2023,12,Night,1,32,104
2023,12,Night,1,33,39
2023,12,Night,1,34,1
2023,12,Night,1,35,19
2023,12,Night,2,35,31
2023,12,Night,2,36,12
2023,12,Night,2,37,1
2023,12,Night,2,38,53
2023,12,Night,2,39,30
2023,12,Night,2,40,32
2023,12,Night,2,41,35
2023,12,Night,3,40,10
2023,12,Night,3,42,73
2023,12,Night,3,43,80
2023,12,Night,3,69,64
2023,12,Night,4,43,56
2023,12,Night,4,45,10
2023,12,Night,4,46,62
2023,12,Night,4,47,4
2023,12,Night,4,48,35
2023,12,Night,4,51,25
2023,12,Night,4,52,29
2023,12,Night,4,55,14
2023,12,Night,5,49,72
2023,12,Night,5,50,6
2023,12,Night,5,53,63
2023,12,Night,5,54,15
2023,12,Night,6,44,108
2023,12,Night,6,49,20
2023,12,Night,6,67,1
2023,12,Night,6,68,1
2023,12,Night,6,69,47
2023,12,Night,6,71,107
2023,12,Night,7,67,65
2023,12,Night,7,68,73
2023,12,Night,7,69,20
2023,12,Night,8,56,46
2023,12,Night,8,57,8
2023,12,Night,8,58,6
2023,12,Night,8,62,30
2023,12,Night,8,63,28
2023,12,Night,8,64,25
2023,12,Night,8,65,28
2023,12,Night,8,66,108
2023,12,Night,8,70,36
2023,12,Night,9,30,1
2023,12,Night,9,31,1
2023,12,Night,9,34,18
2023,12,Night,9,37,12
2023,12,Night,9,58,32
2023,12,Night,9,59,15
2023,12,Night,9,60,26
2023,12,Night,9,61,86
2023,12,Night,9,63,22
2023,12,Night,10,29,71
2023,12,Night,10,30,86
2023,12,Night,10,31,16
2023,12,Night,11,23,63
2023,12,Night,11,25,13
2023,12,Night,11,26,52
2023,12,Night,11,27,50
2023,12,Night,11,28,9
2023,12,Night,11,29,14
2023,12,Night,12,23,2
2023,12,Night,12,24,60
2023,12,Night,12,27,9
2023,12,Night,12,28,131
2023,12,Night,12,31,67
2023,12,Night,14,21,13
2023,12,Night,14,22,79
2023,12,Night,14,23,13
2023,12,Night,14,24,49
2023,12,Night,15,25,124
2023,12,Night,16,9,12
2023,12,Night,16,10,25
2023,12,Night,16,11,24
2023,12,Night,16,12,6
2023,12,Night,16,15,61
2023,12,Night,16,17,34
2023,12,Night,16,76,22
2023,12,Night,17,12,4
2023,12,Night,17,13,19
2023,12,Night,17,14,37
2023,12,Night,17,15,10
2023,12,Night,17,16,52
2023,12,Night,17,21,9
2023,12,Night,18,7,26
2023,12,Night,18,8,214
2023,12,Night,19,3,35
2023,12,Night,19,4,15
2023,12,Night,19,5,19
2023,12,Night,19,6,127
2023,12,Night,19,7,28
2023,12,Night,20,2,13
2023,12,Night,20,3,21
2023,12,Night,20,4,23
2023,12,Night,20,77,27
2023,12,Night,22,49,7
2023,12,Night,22,71,15
2023,12,Night,22,72,23
2023,12,Night,22,73,55
2023,12,Night,22,74,10
2023,12,Night,22,75,33
2023,12,Night,24,1,82
2023,12,Night,24,2,78
2023,12,Night,24,77,21
2023,12,Night,25,17,1
2023,12,Night,25,18,11
2023,12,Night,25,19,97
2023,12,Night,25,20,30
2023,12,Night,25,21,10
2023,12,Night,25,22,21
2023,12,Night,25,23,22
2023,12,Night,25,25,46
2024,1,Afternoon,1,28,71
2024,1,Afternoon,1,32,294
2024,1,Afternoon,1,33,52
2024,1,Afternoon,1,34,1
2024,1,Afternoon,1,35,21
2024,1,Afternoon,2,35,46
2024,1,Afternoon,2,36,26
