Year,TimeOfDay,District,Community_Area,CrimeCount
2003,Night,1,33,1
2007,Afternoon,1,33,2
2016,Evening,1,33,1
2020,Evening,1,33,1
2001,Afternoon,1,35,2
2015,Evening,1,33,1
2016,Night,1,35,1
2001,Afternoon,1,31,1
2001,Evening,1,35,1
2020,Evening,1,28,1
2005,Afternoon,1,35,1
2001,Afternoon,1,32.125,2
2015,Night,1,33,1
2016,Morning,1,33,1
2015,Afternoon,1,35,1
2001,Evening,1,31,1
2013,Evening,1,35,1
2009,Morning,1,33,1
2003,Evening,1,33,1
2002,Evening,1,-1,1
2004,Evening,1,33,1
2019,Night,1,33,1
2007,Night,1,35,1
2002,Evening,1,33,1
2001,Night,1,32.12,3
2008,Afternoon,1,33,1
2004,Morning,1,32,1
2006,Afternoon,1,33,1
2001,Evening,1,32.125,2
2001,Morning,1,9.846153846153848,1
2001,Afternoon,1,34,1
2001,Evening,1,32.375,1
2001,Afternoon,1,32.5,2
2001,Evening,1,32.5,1
2001,Night,1,8,1
2001,Afternoon,1,9.846153846153848,1
2023,Afternoon,1,32,1214
2023,Evening,1,35,90
2023,Evening,1,33,296
2023,Afternoon,1,28,275
2023,Evening,1,32,764
2023,Afternoon,1,33,283
2023,Morning,1,28,132
2023,Evening,1,34,1
2023,Morning,1,32,601
2023,Afternoon,1,35,116
2023,Night,1,33,182
2023,Night,1,32,413
2022,Morning,1,32,23
2023,Evening,1,28,166
2018,Morning,1,32,6
2022,Night,1,32,25
2023,Night,1,35,89
2023,Morning,1,33,172
2023,Morning,1,35,59
2022,Night,1,33,18
2023,Night,1,28,82
2019,Afternoon,1,32,8
2001,Evening,1,-1,724
2018,Evening,1,32,1
2021,Evening,1,32,6
2021,Afternoon,1,28,1
2022,Evening,1,32,34
2022,Afternoon,1,32,43
2002,Evening,1,28,1
2022,Afternoon,1,28,16
2018,Afternoon,1,32,7
2022,Afternoon,1,33,25
2014,Night,1,32,2
2010,Afternoon,1,35,1
2022,Afternoon,1,35,4
2004,Evening,1,32,1
2009,Afternoon,1,33,3
2023,Afternoon,1,34,6
2002,Evening,1,32,3
2021,Night,1,32,9
2019,Night,1,32,4
2022,Night,1,28,9
2012,Morning,1,32,2
2021,Evening,1,33,4
2021,Morning,1,32,11
2019,Evening,1,28,3
2002,Afternoon,1,33,2
2022,Morning,1,33,9
2022,Morning,1,28,10
2020,Night,1,33,4
2022,Evening,1,28,6
2022,Evening,1,33,9
2022,Night,1,35,7
2022,Morning,1,35,2
2022,Evening,1,35,2
2003,Morning,1,33,2
2024,Evening,1,33,296
2024,Afternoon,1,32,1573
2024,Morning,1,32,753
2024,Evening,1,32,878
2020,Night,1,35,1
2024,Night,1,32,393
2024,Afternoon,1,35,107
2024,Morning,1,33,200
2021,Evening,1,28,2
2024,Afternoon,1,33,268
2024,Afternoon,1,28,322
2008,Night,1,33,2
2023,Night,1,34,1
2013,Afternoon,1,32,2
2020,Morning,1,32,11
2006,Night,1,32,2
2018,Afternoon,1,35,1
2024,Morning,1,28,172
2018,Afternoon,1,28,3
2017,Night,1,28,2
2024,Night,1,33,181
2024,Night,1,28,100
2018,Night,1,35,1
2024,Evening,1,35,100
2024,Morning,1,35,82
2024,Evening,1,28,170
2024,Night,1,35,52
2018,Evening,1,33,1
2017,Night,1,35,1
2024,Night,1,34,1
2021,Afternoon,1,33,5
2018,Evening,1,28,1
2024,Afternoon,1,34,2
2019,Afternoon,1,33,1
2015,Night,1,32,2
2019,Morning,1,32,3
2016,Morning,1,32,2
2019,Evening,1,32,2
2021,Afternoon,1,32,12
2017,Night,1,32,3
2019,Night,1,28,1
2021,Morning,1,28,2
2017,Afternoon,1,32,3
2024,Evening,1,34,5
2001,Evening,1,32,1132
2021,Morning,1,35,2
2021,Morning,1,33,4
2009,Night,1,32,1
2020,Night,1,32,6
2020,Afternoon,1,32,13
2019,Morning,1,33,1
2020,Afternoon,1,33,3
2020,Evening,1,32,7
2017,Evening,1,33,1
2017,Morning,1,33,1
2020,Evening,1,35,1
2020,Afternoon,1,28,1
2017,Morning,1,32,4
2020,Afternoon,1,35,1
2020,Morning,1,28,1
2020,Morning,1,33,2
2016,Afternoon,1,32,5
2021,Evening,1,35,2
2021,Night,1,33,5
2016,Afternoon,1,33,1
2020,Night,1,28,1
2001,Night,1,32,397
2021,Night,1,28,2
2002,Night,1,33,5
2021,Night,1,35,1
2002,Afternoon,1,32,3
2013,Night,1,32,1
2014,Morning,1,32,3
2016,Evening,1,32,3
2015,Afternoon,1,33,1
2015,Morning,1,28,1
2015,Afternoon,1,32,2
2001,Afternoon,1,-1,1210
2003,Evening,1,32,2
2003,Morning,1,32,2
2003,Afternoon,1,32,1
2004,Afternoon,1,32,1
2004,Morning,1,28,1
2004,Night,1,33,2
2002,Morning,1,32,1
2005,Evening,1,33,1
2005,Afternoon,1,32,1
2005,Evening,1,32,2
2006,Night,1,33,3
2006,Afternoon,1,28,4
2006,Morning,1,32,1
2007,Afternoon,1,28,1
2007,Afternoon,1,32,2
2008,Afternoon,1,28,1
2008,Afternoon,1,32,2
2009,Afternoon,1,28,2
2009,Afternoon,1,32,2
2010,Morning,1,28,1
2010,Evening,1,28,1
2010,Morning,1,32,2
2010,Afternoon,1,28,1
2011,Morning,1,33,1
2011,Morning,1,32,2
2012,Afternoon,1,32,1
2013,Evening,1,32,1
2013,Afternoon,1,28,1
2013,Evening,1,28,1
2013,Morning,1,32,1
2014,Evening,1,28,1
2001,Morning,1,32,1346
2001,Afternoon,1,32,2763
2001,Evening,1,33,55
2001,Afternoon,1,28,521
2001,Morning,1,-1,729
2001,Night,1,-1,246
2001,Evening,1,28,345
2001,Morning,1,28,365
2001,Afternoon,1,32.12,21
2001,Morning,1,33.75,3
2016,Evening,1,35,1
2001,Night,1,28,149
2001,Morning,1,33,59
2018,Afternoon,1,33,3
2018,Evening,1,35,1
2016,Morning,1,35,1
2012,Morning,1,33,1
2003,Evening,1,35,1
2001,Evening,1,32.12,6
2006,Afternoon,1,35,1
2003,Afternoon,1,33,2
2008,Evening,1,32,1
2016,Night,1,33,2
2002,Night,1,-1,2
2007,Night,1,33,1
2008,Night,1,32,1
2001,Evening,1,32.333333333333336,1
2001,Morning,1,32.12,8
2001,Night,1,33,23
2004,Night,1,32,1
2001,Afternoon,1,33,68
2006,Evening,1,33,1
2001,Afternoon,1,33.75,2
2005,Evening,1,35,3
2017,Morning,1,28,1
2002,Afternoon,1,35,1
2001,Night,1,35,2
2017,Evening,1,35,1
2006,Evening,1,32,1
2008,Night,1,35,1
2017,Morning,1,35,1
2002,Morning,1,-1,1
2003,Night,1,35,1
2001,Morning,1,31,1
2018,Night,1,32,3
2004,Night,1,35,1
2004,Morning,1,35,3
2013,Night,1,33,1
2002,Morning,1,35,2
2019,Morning,2,35,2
2021,Night,2,39,1
2021,Morning,2,68,1
2019,Morning,2,40,2
2001,Afternoon,2,39,11
2018,Night,2,35,2
2014,Evening,2,35,2
2021,Morning,2,40,1
2017,Morning,2,41,2
2017,Afternoon,2,39,2
2017,Afternoon,2,35,1
2010,Morning,2,35,1
2011,Night,2,35,1
2001,Night,2,-1,2683
2002,Evening,2,-1,7
2002,Night,2,-1,4
2002,Evening,2,35,2
2002,Evening,2,38,6
2002,Morning,2,40,1
2003,Afternoon,2,39,3
2003,Morning,2,40,1
2003,Evening,2,38,4
2003,Evening,2,36,1
2004,Night,2,39,2
2005,Morning,2,38,4
2005,Afternoon,2,38,3
2005,Night,2,41,1
2007,Night,2,38,2
2004,Night,2,36,1
2009,Night,2,39,2
2011,Afternoon,2,38,5
2015,Morning,2,35,1
2016,Evening,2,40,4
2016,Night,2,38,4
2016,Afternoon,2,39,1
2016,Evening,2,35,1
2016,Afternoon,2,41,2
2016,Evening,2,36,2
2016,Afternoon,2,35,2
2016,Afternoon,2,36,3
2017,Evening,2,38,5
2017,Afternoon,2,38,3
2018,Evening,2,38,3
2018,Evening,2,35,1
2001,Afternoon,2,-1,5909
2001,Morning,2,-1,3696
2001,Afternoon,2,35,886
2002,Night,2,35,3
2002,Evening,2,39,2
2002,Morning,2,38,2
2002,Afternoon,2,38,2
2002,Afternoon,2,39,1
2002,Evening,2,36,4
2002,Afternoon,2,35,1
2003,Afternoon,2,38,3
2003,Evening,2,40,2
2004,Afternoon,2,41,3
2004,Evening,2,41,2
2004,Evening,2,38,4
2004,Morning,2,38,4
2004,Afternoon,2,38,2
2004,Evening,2,39,3
2004,Evening,2,40,3
2004,Afternoon,2,40,2
2005,Evening,2,38,4
2005,Evening,2,39,2
2005,Afternoon,2,39,1
2005,Afternoon,2,35,3
2006,Afternoon,2,39,2
2005,Evening,2,35,3
2006,Evening,2,35,2
2006,Morning,2,38,1
2006,Afternoon,2,38,6
2006,Evening,2,40,6
2006,Morning,2,36,1
2006,Morning,2,41,1
2006,Morning,2,35,1
2007,Afternoon,2,39,2
2007,Evening,2,38,6
2007,Evening,2,36,1
2007,Evening,2,39,2
2007,Afternoon,2,38,1
2007,Morning,2,40,3
2008,Evening,2,39,1
2008,Afternoon,2,35,2
2008,Afternoon,2,38,4
2008,Night,2,38,3
2009,Evening,2,35,1
2008,Night,2,40,3
2009,Evening,2,38,6
2009,Afternoon,2,38,8
2009,Morning,2,39,1
2009,Afternoon,2,40,3
2010,Evening,2,38,4
2010,Morning,2,39,2
2010,Evening,2,36,1
2010,Afternoon,2,40,3
2010,Night,2,39,1
2010,Evening,2,35,1
2010,Night,2,38,3
2010,Morning,2,36,1
2010,Evening,2,39,2
2011,Evening,2,40,3
2011,Evening,2,35,2
2011,Evening,2,38,5
2012,Afternoon,2,39,3
2012,Afternoon,2,35,2
2012,Morning,2,39,1
2013,Evening,2,41,1
2013,Evening,2,40,1
2013,Evening,2,38,4
2013,Evening,2,35,4
2013,Night,2,41,3
2013,Afternoon,2,39,2
2014,Evening,2,38,4
2014,Evening,2,39,2
2014,Afternoon,2,39,1
2015,Afternoon,2,35,1
2017,Afternoon,2,40,4
2001,Night,2,38,341
2001,Evening,2,35,960
2001,Evening,2,41,15
2001,Night,2,37,4
2001,Afternoon,2,33,316
2001,Afternoon,2,38,661
2008,Evening,2,35,1
2001,Evening,2,38,731
2001,Night,2,35,248
2001,Night,2,40,41
2001,Afternoon,2,40,95
2013,Night,2,40,1
2001,Evening,2,33,385
2001,Evening,2,37.59090909090909,21
2013,Evening,2,68,1
2001,Morning,2,39,10
2006,Evening,2,38,2
2003,Night,2,38,5
2009,Morning,2,38,2
2001,Morning,2,35,503
2001,Evening,2,40,100
2004,Night,2,41,2
2001,Morning,2,38,501
2001,Evening,2,34,48
2015,Evening,2,36,1
2001,Evening,2,36,4
2001,Afternoon,2,34,61
2015,Night,2,36,1
2001,Morning,2,36.66666666666666,9
2001,Morning,2,33,156
2001,Morning,2,68,15
2001,Afternoon,2,37,11
2008,Morning,2,35,2
2015,Morning,2,39,1
2001,Night,2,34,20
2001,Afternoon,2,33.977777777777774,26
2001,Morning,2,40,57
2002,Night,2,40,1
2001,Afternoon,2,33.333333333333336,3
2001,Morning,2,41,12
2019,Evening,2,36,1
2001,Night,2,37.59090909090909,29
2016,Morning,2,36,1
2012,Morning,2,38,1
2017,Morning,2,38,2
2009,Night,2,36,1
2015,Evening,2,39,4
2011,Night,2,40,2
2001,Evening,2,36.75,16
2001,Night,2,33,197
2007,Night,2,39,1
2001,Morning,2,37,8
2004,Night,2,40,2
2001,Morning,2,37.59090909090909,18
2012,Evening,2,40,6
2001,Night,2,36.75,4
2008,Evening,2,38,3
2008,Afternoon,2,40,1
2001,Evening,2,33.333333333333336,8
2009,Morning,2,41,1
2017,Night,2,38,3
2008,Night,2,68,1
2005,Evening,2,40,2
2001,Morning,2,34,39
2001,Afternoon,2,36.66666666666666,22
2003,Morning,2,35,1
2003,Night,2,40,6
2001,Afternoon,2,36.75,8
2016,Morning,2,41,1
2004,Morning,2,40,3
2020,Evening,2,37,1
2001,Evening,2,68,23
2011,Afternoon,2,36,1
2015,Night,2,68,2
2018,Afternoon,2,38,3
2001,Evening,2,36.5,1
2001,Morning,2,33.977777777777774,10
2001,Night,2,68,8
2001,Afternoon,2,68,23
2001,Night,2,33.977777777777774,11
2004,Night,2,35,1
2002,Night,2,36,1
2009,Afternoon,2,39,1
2021,Night,2,68,1
2020,Afternoon,2,68,1
2015,Evening,2,40,1
2011,Night,2,68,1
2005,Morning,2,41,1
2020,Evening,2,40,2
2001,Afternoon,2,41,14
2013,Morning,2,40,1
2002,Evening,2,40,2
2004,Evening,2,35,4
2005,Morning,2,39,1
2003,Evening,2,35,1
2008,Morning,2,40,2
2015,Afternoon,2,38,2
2007,Evening,2,35,2
2001,Morning,2,36,3
2012,Afternoon,2,38,2
2014,Evening,2,68,1
2001,Morning,2,36.75,7
2016,Morning,2,39,1
2016,Night,2,40,3
2011,Morning,2,40,1
2019,Evening,2,35,3
2009,Evening,2,40,2
2008,Night,2,41,1
2017,Evening,2,68,1
2006,Night,2,40,3
2014,Afternoon,2,35,1
2010,Evening,2,40,4
2001,Night,2,33.333333333333336,6
2001,Evening,2,33.977777777777774,14
2016,Afternoon,2,37,1
2004,Afternoon,2,35,1
2010,Night,2,40,2
2015,Night,2,40,2
2021,Afternoon,2,36,1
2012,Morning,2,36,1
2008,Afternoon,2,39,1
2009,Afternoon,2,35,1
2004,Afternoon,2,39,1
2007,Night,2,40,1
2021,Evening,2,38,5
2010,Night,2,36,1
2020,Afternoon,2,42,1
2001,Afternoon,2,36.5,3
2005,Afternoon,2,41,1
2001,Afternoon,2,37.59090909090909,16
2011,Afternoon,2,39,2
2017,Evening,2,40,3
2016,Evening,2,39,1
2009,Night,2,40,1
2014,Night,2,40,1
2006,Night,2,41,1
2011,Morning,2,38,1
2019,Evening,2,39,1
2005,Night,2,40,3
2001,Evening,2,39,5
2005,Evening,2,36,2
2015,Evening,2,35,2
2019,Evening,2,40,1
2001,Night,2,36.66666666666666,7
2010,Afternoon,2,36,1
2001,Evening,2,36.66666666666666,10
2012,Evening,2,39,1
2012,Morning,2,40,1
2008,Evening,2,40,1
2015,Night,2,34,1
2005,Evening,2,68,1
2001,Morning,2,37.5,2
2008,Evening,2,68,1
2015,Morning,2,36,1
2001,Afternoon,2,37.5,1
2011,Night,2,38,1
2004,Morning,2,35,1
2006,Evening,2,39,1
2016,Morning,2,38,2
2011,Evening,2,36,1
2011,Afternoon,2,40,1
2007,Afternoon,2,35,2
2008,Morning,2,38,3
2005,Evening,2,41,1
2006,Afternoon,2,41,1
2005,Afternoon,2,40,1
2012,Night,2,40,3
2021,Morning,2,41,2
2021,Evening,2,36,1
2014,Afternoon,2,41,1
2019,Night,2,38,1
2008,Night,2,39,1
2001,Night,2,41,7
2001,Morning,2,33.333333333333336,2
2005,Morning,2,40,1
2004,Afternoon,2,68,1
2003,Morning,2,38,1
2004,Morning,2,39,1
2018,Evening,2,36,1
2018,Morning,2,40,1
2018,Morning,2,68,1
2012,Night,2,38,1
2009,Evening,2,39,1
2015,Morning,2,68,1
2001,Afternoon,2,36,4
2001,Night,2,36.5,2
2003,Morning,2,36,1
2001,Morning,2,36.5,1
2023,Afternoon,2,38,399
2023,Afternoon,2,40,172
2023,Evening,2,39,180
2023,Evening,2,38,338
2023,Morning,2,35,174
2023,Morning,2,39,141
2023,Afternoon,2,39,190
2023,Night,2,37,13
2023,Morning,2,36,61
2023,Evening,2,40,199
2023,Evening,2,35,178
2023,Morning,2,40,153
2023,Night,2,41,126
2023,Afternoon,2,41,281
2023,Afternoon,2,36,77
2023,Night,2,39,114
2023,Evening,2,41,188
2023,Afternoon,2,37,19
2023,Night,2,38,224
2023,Afternoon,2,68,9
2023,Morning,2,38,253
2023,Afternoon,2,35,249
2023,Morning,2,41,181
2023,Evening,2,36,88
2023,Night,2,40,115
2007,Afternoon,2,41,2
2022,Evening,2,40,4
2023,Night,2,35,101
2023,Morning,2,42,6
2023,Morning,2,37,6
2016,Evening,2,38,9
2023,Night,2,36,59
2021,Evening,2,41,5
2010,Afternoon,2,38,5
2022,Night,2,69,1
2023,Evening,2,68,9
2023,Evening,2,37,12
2014,Morning,2,40,1
2007,Night,2,41,1
2022,Evening,2,38,18
2022,Afternoon,2,35,15
2022,Afternoon,2,39,14
2017,Evening,2,39,5
2021,Morning,2,36,4
2020,Morning,2,38,1
2012,Night,2,41,1
2022,Afternoon,2,41,12
2020,Evening,2,41,3
2021,Morning,2,38,8
2017,Morning,2,40,2
2021,Night,2,40,5
2001,Evening,2,-1,5789
2022,Morning,2,41,5
2022,Night,2,41,12
2023,Evening,2,42,5
2019,Afternoon,2,41,1
2021,Night,2,38,14
2022,Afternoon,2,40,8
2022,Night,2,38,13
2010,Night,2,41,1
2015,Evening,2,38,3
2022,Morning,2,38,11
2004,Night,2,38,4
2002,Night,2,38,7
2008,Morning,2,41,1
2022,Evening,2,36,5
2002,Afternoon,2,-1,9
2022,Afternoon,2,37,2
2020,Evening,2,38,2
2019,Night,2,40,4
2001,Night,2,36,5
2001,Evening,2,37,10
2022,Evening,2,41,8
2022,Afternoon,2,38,15
2022,Morning,2,39,10
2022,Afternoon,2,36,5
2022,Night,2,36,3
2022,Evening,2,39,7
2022,Morning,2,42,1
2022,Morning,2,35,4
2022,Night,2,40,3
2022,Night,2,35,8
2022,Night,2,39,7
2022,Evening,2,35,3
2022,Morning,2,36,4
2022,Morning,2,37,1
2022,Night,2,37,1
2022,Morning,2,40,3
2024,Afternoon,2,35,247
2024,Evening,2,40,198
2024,Evening,2,38,367
2024,Afternoon,2,38,445
2024,Morning,2,38,292
2024,Evening,2,36,112
2024,Morning,2,35,182
2024,Night,2,40,125
2024,Morning,2,40,165
2024,Afternoon,2,41,326
2023,Afternoon,2,42,2
2024,Evening,2,35,181
2024,Evening,2,39,187
2023,Morning,2,34,1
2023,Morning,2,68,1
2021,Morning,2,39,3
2009,Afternoon,2,41,3
2017,Evening,2,41,1
2015,Afternoon,2,40,2
2024,Night,2,38,307
2012,Evening,2,36,2
2024,Afternoon,2,39,234
2024,Night,2,36,79
2009,Night,2,38,5
2015,Morning,2,38,3
2020,Night,2,41,4
2021,Evening,2,40,5
2021,Night,2,35,4
2019,Afternoon,2,36,1
2017,Morning,2,35,2
2014,Morning,2,36,1
2023,Night,2,68,1
2024,Morning,2,39,166
2024,Morning,2,41,167
2009,Night,2,35,3
2024,Evening,2,41,230
2013,Night,2,36,1
2024,Afternoon,2,36,94
2024,Night,2,39,143
2024,Night,2,35,101
2024,Afternoon,2,40,208
2024,Afternoon,2,37,22
2024,Night,2,41,144
2024,Morning,2,36,66
2018,Night,2,40,6
2024,Morning,2,68,10
2003,Night,2,36,1
2007,Evening,2,40,5
2024,Morning,2,37,9
2014,Afternoon,2,68,1
2024,Night,2,68,11
2011,Afternoon,2,41,1
2018,Morning,2,35,2
2022,Night,2,42,1
2012,Morning,2,41,1
2024,Night,2,42,2
2024,Afternoon,2,68,4
2018,Afternoon,2,40,4
2019,Morning,2,41,1
2002,Morning,2,-1,3
2018,Evening,2,40,2
2024,Evening,2,68,6
2021,Afternoon,2,38,6
2020,Morning,2,40,4
2011,Night,2,39,2
2024,Evening,2,37,11
2020,Night,2,38,6
2019,Afternoon,2,38,5
2018,Night,2,38,6
2005,Night,2,38,6
2016,Night,2,35,2
2019,Afternoon,2,40,3
2024,Night,2,37,12
2019,Afternoon,2,39,2
2019,Night,2,36,1
2020,Afternoon,2,38,12
2022,Evening,2,37,1
2008,Evening,2,36,1
2020,Morning,2,37,1
2010,Night,2,35,2
2018,Evening,2,41,4
2012,Evening,2,38,7
2020,Afternoon,2,40,4
2014,Morning,2,38,1
2019,Evening,2,38,3
2017,Night,2,39,2
2024,Evening,2,34,2
2017,Evening,2,35,1
2024,Morning,2,42,2
2020,Morning,2,35,2
2020,Afternoon,2,41,6
2020,Morning,2,41,5
2013,Afternoon,2,41,1
2016,Night,2,39,2
2019,Morning,2,39,1
2024,Evening,2,42,5
2024,Afternoon,2,42,3
2015,Night,2,38,3
2019,Night,2,35,2
2014,Afternoon,2,36,1
2020,Afternoon,2,36,2
2014,Afternoon,2,40,2
2021,Morning,2,35,3
2017,Night,2,40,4
2001,Night,2,39,2
2014,Night,2,35,2
2020,Evening,2,68,1
2014,Night,2,38,3
2020,Evening,2,35,1
2018,Evening,2,39,2
2018,Morning,2,38,4
2018,Morning,2,39,2
2016,Afternoon,2,40,4
2016,Morning,2,35,1
2012,Afternoon,2,40,3
2013,Night,2,38,3
2014,Afternoon,2,38,7
2018,Night,2,41,3
2010,Morning,2,38,6
2012,Night,2,39,3
2016,Morning,2,40,2
2019,Night,2,41,1
2020,Night,2,36,1
2018,Night,2,36,1
2013,Afternoon,2,38,6
2020,Afternoon,2,35,3
2020,Morning,2,36,2
2014,Night,2,41,2
2020,Night,2,35,3
2020,Night,2,39,5
2013,Night,2,35,2
2021,Afternoon,2,35,7
2020,Morning,2,39,2
2021,Evening,2,39,4
2019,Night,2,39,1
2021,Evening,2,35,4
2020,Night,2,40,5
2018,Afternoon,2,35,6
2021,Night,2,41,3
2020,Afternoon,2,39,2
2021,Afternoon,2,41,4
2021,Afternoon,2,39,6
2021,Afternoon,2,40,4
2023,Evening,3,43,514
2022,Evening,3,69,11
2023,Afternoon,3,42,395
2023,Evening,3,69,283
2023,Afternoon,3,69,336
2023,Morning,3,42,264
2023,Morning,3,69,261
2023,Evening,3,42,327
2023,Morning,3,43,372
2023,Night,3,43,346
2023,Evening,3,40,59
2023,Afternoon,3,43,535
2023,Night,3,68,5
2023,Night,3,69,238
2023,Night,3,42,274
2021,Morning,3,43,14
2011,Night,3,42,10
2023,Morning,3,68,7
2023,Morning,3,41,3
2021,Night,3,40,4
2023,Morning,3,40,43
2023,Afternoon,3,68,4
2023,Afternoon,3,40,50
2021,Evening,3,43,17
2022,Evening,3,42,11
2014,Evening,3,42,2
2023,Evening,3,68,6
2022,Afternoon,3,40,5
2019,Night,3,42,4
2022,Afternoon,3,69,16
2023,Night,3,40,43
2022,Morning,3,43,18
2023,Afternoon,3,41,9
2022,Morning,3,42,12
2022,Afternoon,3,43,28
2016,Afternoon,3,42,4
2020,Night,3,43,14
2021,Evening,3,69,10
2021,Evening,3,41,1
2016,Night,3,42,4
2019,Morning,3,43,4
2017,Morning,3,43,9
2021,Night,3,43,16
2018,Evening,3,43,8
2015,Night,3,43,3
2017,Morning,3,42,4
2009,Afternoon,3,42,3
2018,Afternoon,3,43,5
2012,Night,3,69,5
2021,Night,3,42,11
2022,Night,3,43,20
2002,Afternoon,3,-1,3
2002,Evening,3,-1,8
2021,Afternoon,3,42,12
2022,Night,3,69,8
2021,Morning,3,42,3
2019,Morning,3,42,4
2015,Afternoon,3,43,3
2022,Evening,3,43,15
2017,Afternoon,3,42,6
2021,Afternoon,3,43,14
2022,Evening,3,41,1
2022,Night,3,40,3
2022,Afternoon,3,42,20
2022,Morning,3,69,5
2016,Morning,3,42,5
2022,Evening,3,40,2
2014,Morning,3,69,1
2022,Night,3,42,14
2019,Morning,3,69,3
2024,Night,3,69,270
2017,Afternoon,3,43,15
2024,Evening,3,43,590
2024,Morning,3,43,469
2024,Night,3,43,422
2024,Afternoon,3,69,392
2001,Evening,3,-1,5597
2024,Afternoon,3,43,671
2024,Morning,3,69,262
2024,Afternoon,3,40,59
2019,Afternoon,3,42,4
2004,Morning,3,42,1
2020,Afternoon,3,42,11
2009,Night,3,42,6
2024,Afternoon,3,42,490
2024,Night,3,42,294
2024,Evening,3,40,70
2011,Evening,3,42,7
2018,Night,3,43,6
2020,Evening,3,42,1
2018,Morning,3,43,7
2020,Afternoon,3,69,7
2015,Evening,3,42,4
2024,Evening,3,42,436
2017,Evening,3,69,7
2017,Morning,3,69,4
2017,Night,3,42,10
2024,Evening,3,69,356
2016,Morning,3,43,4
2024,Morning,3,42,303
2020,Evening,3,69,4
2018,Night,3,42,6
2016,Evening,3,43,8
2019,Evening,3,42,2
2018,Morning,3,69,3
2024,Night,3,40,54
2016,Night,3,69,8
2024,Morning,3,40,55
2024,Afternoon,3,41,26
2024,Afternoon,3,68,12
2015,Evening,3,69,7
2024,Night,3,68,8
2010,Morning,3,42,3
2017,Evening,3,35,1
2010,Night,3,42,6
2004,Morning,3,-1,1
2004,Evening,3,-1,1
2012,Morning,3,43,3
2018,Night,3,69,4
2024,Morning,3,41,13
2024,Evening,3,68,8
2014,Afternoon,3,42,4
2019,Afternoon,3,43,4
2020,Morning,3,42,2
2001,Afternoon,3,-1,4888
2018,Morning,3,42,6
2024,Morning,3,68,7
2014,Night,3,43,4
2018,Evening,3,42,4
2024,Evening,3,41,2
2020,Night,3,42,10
2014,Morning,3,43,4
2024,Night,3,41,3
2011,Morning,3,69,2
2008,Evening,3,69,15
2017,Night,3,69,2
2020,Afternoon,3,43,14
2013,Morning,3,36,1
2002,Afternoon,3,42,3
2003,Morning,3,43,3
2010,Night,3,69,4
2013,Morning,3,43,5
2020,Afternoon,3,41,1
2018,Morning,3,40,2
2013,Night,3,43,4
2014,Night,3,69,1
2020,Morning,3,43,6
2020,Night,3,40,3
2020,Night,3,69,5
2020,Evening,3,43,8
2008,Morning,3,43,2
2015,Morning,3,40,1
2020,Morning,3,69,3
2019,Afternoon,3,69,4
2021,Afternoon,3,69,7
2021,Morning,3,69,4
2019,Evening,3,43,6
2021,Evening,3,40,1
2001,Afternoon,3,43,145
2016,Night,3,43,2
2010,Night,3,43,3
2019,Night,3,43,5
2002,Night,3,-1,3
2008,Afternoon,3,69,3
2009,Night,3,69,3
2008,Evening,3,43,12
2008,Night,3,69,4
2008,Night,3,42,6
2009,Morning,3,42,2
2005,Night,3,43,7
2008,Morning,3,42,1
2011,Night,3,43,4
2004,Night,3,69,8
2015,Evening,3,43,5
2016,Afternoon,3,43,2
2017,Afternoon,3,69,3
2018,Afternoon,3,42,4
2001,Morning,3,-1,2836
2002,Evening,3,43,4
2003,Afternoon,3,43,4
2003,Afternoon,3,69,2
2003,Afternoon,3,42,1
2004,Evening,3,43,8
2004,Afternoon,3,42,3
2004,Morning,3,43,1
2004,Afternoon,3,43,2
2004,Evening,3,69,5
2004,Afternoon,3,69,1
2005,Afternoon,3,69,4
2005,Evening,3,69,3
2005,Evening,3,43,4
2006,Morning,3,42,3
2006,Afternoon,3,69,3
2006,Afternoon,3,43,1
2007,Evening,3,43,4
2007,Morning,3,69,1
2007,Evening,3,42,2
2008,Morning,3,69,2
2009,Evening,3,43,6
2009,Afternoon,3,43,4
2010,Evening,3,69,5
2010,Afternoon,3,43,6
2010,Evening,3,42,3
2010,Morning,3,43,2
2012,Evening,3,43,8
2012,Afternoon,3,43,3
2013,Evening,3,69,1
2013,Morning,3,42,5
2013,Afternoon,3,43,5
2001,Evening,3,40,8
2012,Evening,3,42,10
2002,Morning,3,42,1
2011,Morning,3,43,3
2001,Night,3,-1,2548
2011,Afternoon,3,40,3
2013,Evening,3,43,10
2001,Evening,3,69,77
2001,Night,3,43,86
2001,Afternoon,3,69,86
2009,Afternoon,3,69,2
2007,Night,3,42,4
2001,Night,3,69,44
2001,Afternoon,3,42,58
2002,Evening,3,42,1
2002,Night,3,43,4
2001,Morning,3,43,91
2001,Night,3,42,47
2001,Evening,3,43,150
2015,Morning,3,69,1
2012,Night,3,42,2
2013,Night,3,42,1
2008,Night,3,43,4
2008,Afternoon,3,42,2
2005,Evening,3,40,1
2018,Afternoon,3,40,1
2003,Morning,3,42,1
2009,Night,3,43,3
2011,Afternoon,3,42,3
2016,Evening,3,42,2
2014,Afternoon,3,43,4
2001,Afternoon,3,41,24
2006,Night,3,69,6
2016,Morning,3,69,1
2001,Evening,3,42,78
2016,Afternoon,3,69,7
2002,Evening,3,69,4
2006,Evening,3,69,8
2002,Morning,3,43,3
2013,Afternoon,3,69,4
2012,Afternoon,3,42,3
